id,ranking,club name,country,league,stadium,formation_preference,playing_style,market_budget,salary_budget,transfer_history,avg_transfer_fee_paid,avg_contract_length,verified_status,recruitment_priority,scouting_focus,profile_rating,sponsorship_deals,social_media_links
C-430,472,Smouha SC,Egypt,Egyptian Premier League,Cairo International Stadium,'4-1-4-1',Possession Control,52129000.0,20851600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_53"", ""fee"": 167411.45, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_339"", ""fee"": 2267048.9, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_785"", ""fee"": 3734164.6, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_118"", ""fee"": 779560.37, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_830"", ""fee"": 4308109.63, ""type"": ""Out""}], ""total_spend"": 3531304.97, ""total_income"": 7951854.01}",951942.3107118828,4 years,True,Proven professionals,Asian market,6.21,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""Samsung"", ""value"": ""875833 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_9222"", ""twitter"": ""twitter.com/club_3807"", ""instagram"": ""instagram.com/club_6690""}"
C-431,954,SO Armee,Ivory Coast,Ligue 2,Stade Olympique Alassane Ouattara,'4-1-4-1',High-Energy Pressing,2395839000.0,958335600.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_577"", ""fee"": 4451527.49, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_942"", ""fee"": 4579843.66, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_101"", ""fee"": 4259615.08, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_390"", ""fee"": 133748.83, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_452"", ""fee"": 1784096.47, ""type"": ""In""}], ""total_spend"": 1970356.19, ""total_income"": 1719982.35}",993389.3816140094,4 years,True,Experienced players,Local academy,2.25,"{""kit_sponsor"": ""Hummel"", ""main_sponsor"": ""Pepsi"", ""value"": ""248891 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_7906"", ""twitter"": ""twitter.com/club_9954"", ""instagram"": ""instagram.com/club_6567""}"
C-432,1417,Sofapaka,Kenya,Kenyan Premier League,Moi International Sports Centre,'4-2-4',Direct Play,626434000.0,250573600.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_801"", ""fee"": 2488564.8, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_685"", ""fee"": 2459572.52, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_871"", ""fee"": 3250607.11, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_110"", ""fee"": 3805886.18, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_866"", ""fee"": 440696.66, ""type"": ""Out""}], ""total_spend"": 7189880.75, ""total_income"": 4813847.1}",576231.7268074764,3 years,False,Young prospects,European market,1.65,"{""kit_sponsor"": ""Local Brand"", ""main_sponsor"": ""TotalEnergies"", ""value"": ""796299 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_1431"", ""twitter"": ""twitter.com/club_6702"", ""instagram"": ""instagram.com/club_4496""}"
C-433,1687,Sogakope WAFA,Ghana,Division One League,Baba Yara Stadium,'4-1-4-1',Tiki-Taka Adaptation,42572000.0,17028800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_383"", ""fee"": 709369.42, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_320"", ""fee"": 4787949.09, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_528"", ""fee"": 2572517.94, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_30"", ""fee"": 164331.55, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_459"", ""fee"": 2365871.9, ""type"": ""Out""}], ""total_spend"": 7952950.22, ""total_income"": 1730819.24}",616424.7853925399,2 years,False,Young prospects,European market,2.81,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"", ""value"": ""877869 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_4588"", ""twitter"": ""twitter.com/club_2558"", ""instagram"": ""instagram.com/club_5685""}"
C-434,1984,SOL FC,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-5-1',Low Block Counter,892842000.0,357136800.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_311"", ""fee"": 1323259.39, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_619"", ""fee"": 1034721.55, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_661"", ""fee"": 4713822.28, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_776"", ""fee"": 3138268.2, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_82"", ""fee"": 1126633.2, ""type"": ""Out""}], ""total_spend"": 4882085.49, ""total_income"": 5281055.56}",967401.9748468174,2 years,False,Experienced players,South American prospects,1.04,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"", ""value"": ""922887 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_3049"", ""twitter"": ""twitter.com/club_4651"", ""instagram"": ""instagram.com/club_9826""}"
C-435,2524,Sport Lubango e Benfica,Angola,Girabola,Estadio 11 de Novembro,'4-2-4',Possession Control,1529798000.0,611919200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_160"", ""fee"": 4939916.31, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_784"", ""fee"": 3384542.25, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_504"", ""fee"": 3223658.31, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_965"", ""fee"": 3794218.89, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_629"", ""fee"": 422284.04, ""type"": ""In""}], ""total_spend"": 3479049.72, ""total_income"": 7313151.83}",447055.6630945477,3 years,True,Proven professionals,Under-23 talents,3.55,"{""kit_sponsor"": ""Umbro"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""694716 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_8672"", ""twitter"": ""twitter.com/club_8227"", ""instagram"": ""instagram.com/club_9815""}"
C-436,1400,Sportif de Chebba,Tunisia,Tunisian Ligue 2,Stade Olympique de Rades,'3-4-2-1',Technical Dribbling,9413000.0,3765200.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_668"", ""fee"": 2590693.11, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_670"", ""fee"": 3842215.68, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_71"", ""fee"": 4012739.08, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_118"", ""fee"": 4957295.17, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_663"", ""fee"": 4179034.9, ""type"": ""In""}], ""total_spend"": 5039404.66, ""total_income"": 1873572.41}",869225.0977930448,3 years,False,Local talent,Established professionals,2.14,"{""kit_sponsor"": ""Under Armour"", ""main_sponsor"": ""Turkish Airlines"", ""value"": ""961872 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_7073"", ""twitter"": ""twitter.com/club_3586"", ""instagram"": ""instagram.com/club_2799""}"
C-437,2662,Sporting Clube de Benguela,Angola,Girabola,Estadio 11 de Novembro,'3-6-1',Attacking Overload,655806000.0,262322400.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_615"", ""fee"": 3935771.38, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_21"", ""fee"": 2398637.82, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_61"", ""fee"": 207164.05, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_991"", ""fee"": 3423048.62, ""type"": ""Out""}, {""year"": 2022, ""player"": ""Player_553"", ""fee"": 1382181.49, ""type"": ""Out""}], ""total_spend"": 4664947.01, ""total_income"": 7816030.74}",414141.7239407245,2 years,True,Proven professionals,Under-23 talents,4.42,"{""kit_sponsor"": ""Puma"", ""main_sponsor"": ""Carrefour"", ""value"": ""368939 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_3683"", ""twitter"": ""twitter.com/club_9437"", ""instagram"": ""instagram.com/club_3108""}"
C-438,2584,Sporting de Cabinda,Angola,Girabola,Estadio 11 de Novembro,'4-1-4-1',Defensive Solidarity,3870170000.0,1548068000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_653"", ""fee"": 852486.63, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_538"", ""fee"": 3986156.15, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_585"", ""fee"": 2104957.76, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_444"", ""fee"": 4406042.03, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_393"", ""fee"": 3102711.59, ""type"": ""Out""}], ""total_spend"": 5134655.04, ""total_income"": 6965231.02}",700075.7426703585,4 years,True,Academy graduates,Local academy,5.95,"{""kit_sponsor"": ""Adidas"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""736333 TND"", ""duration"": ""4 years""}","{""facebook"": ""facebook.com/club_5734"", ""twitter"": ""twitter.com/club_8429"", ""instagram"": ""instagram.com/club_1238""}"
C-439,1001,Sporting Gagnoa,Ivory Coast,Ligue 2,Stade Olympique Alassane Ouattara,'4-2-3-1',Quick Counter-attacks,796816000.0,318726400.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_970"", ""fee"": 4344430.63, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_511"", ""fee"": 1365362.72, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_558"", ""fee"": 1595254.87, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_731"", ""fee"": 1918064.86, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_880"", ""fee"": 3596428.4, ""type"": ""Out""}], ""total_spend"": 2002615.05, ""total_income"": 7876044.61}",641512.901961891,2 years,True,Academy graduates,Asian market,0.57,"{""kit_sponsor"": ""Joma"", ""main_sponsor"": ""Huawei"", ""value"": ""959423 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_5940"", ""twitter"": ""twitter.com/club_8861"", ""instagram"": ""instagram.com/club_5685""}"
C-440,2297,Sportive de Djerba,Tunisia,Tunisian Ligue Professionnelle 1,Stade Olympique de Rades,'5-3-2',Physical Power Play,3942000.0,1576800.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_537"", ""fee"": 658077.18, ""type"": ""In""}, {""year"": 2022, ""player"": ""Player_26"", ""fee"": 4580028.31, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_280"", ""fee"": 2151570.09, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_667"", ""fee"": 653706.76, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_908"", ""fee"": 4978997.67, ""type"": ""In""}], ""total_spend"": 4869597.06, ""total_income"": 5899919.61}",305336.0536043637,4 years,False,Academy graduates,Local academy,7.95,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Samsung"", ""value"": ""266250 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_9170"", ""twitter"": ""twitter.com/club_1071"", ""instagram"": ""instagram.com/club_7093""}"
C-441,1831,St. George,Ethiopia,Ethiopian Premier League,Addis Ababa Stadium,'4-2-2-2',Physical Power Play,138693000.0,55477200.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_77"", ""fee"": 3758303.83, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_90"", ""fee"": 2461535.95, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_255"", ""fee"": 4161157.43, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_63"", ""fee"": 4111186.62, ""type"": ""Out""}, {""year"": 2021, ""player"": ""Player_4"", ""fee"": 3928216.94, ""type"": ""Out""}], ""total_spend"": 3151874.05, ""total_income"": 5615927.91}",108643.18282085832,3 years,True,Experienced players,Local academy,3.52,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Danone"", ""value"": ""165982 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_7796"", ""twitter"": ""twitter.com/club_3935"", ""instagram"": ""instagram.com/club_4435""}"
C-442,1684,Stade d'Abidjan,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-3-2-1',Defensive Solidarity,1738240000.0,695296000.0,"{""last_5_transfers"": [{""year"": 2020, ""player"": ""Player_634"", ""fee"": 1849516.53, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_200"", ""fee"": 3471159.53, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_887"", ""fee"": 2054531.98, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_526"", ""fee"": 3039146.09, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_543"", ""fee"": 4695916.75, ""type"": ""In""}], ""total_spend"": 3901142.41, ""total_income"": 6764639.73}",613410.9790590937,2 years,True,Experienced players,Asian market,9.48,"{""kit_sponsor"": ""Hummel"", ""main_sponsor"": ""Shell"", ""value"": ""200271 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_9701"", ""twitter"": ""twitter.com/club_3433"", ""instagram"": ""instagram.com/club_2138""}"
C-443,1166,Stade Gabesien,Tunisia,Tunisian Ligue Professionnelle 1,Stade Olympique de Rades,'4-2-3-1',Low Block Counter,1821000.0,728400.0,"{""last_5_transfers"": [{""year"": 2022, ""player"": ""Player_4"", ""fee"": 3287773.08, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_944"", ""fee"": 2527034.04, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_567"", ""fee"": 3531353.91, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_745"", ""fee"": 4914643.0, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_253"", ""fee"": 2076949.84, ""type"": ""In""}], ""total_spend"": 7233337.86, ""total_income"": 5436612.86}",902326.2081502592,3 years,True,Academy graduates,Local academy,1.59,"{""kit_sponsor"": ""New Balance"", ""main_sponsor"": ""Carrefour"", ""value"": ""400767 TND"", ""duration"": ""1 years""}","{""facebook"": ""facebook.com/club_4579"", ""twitter"": ""twitter.com/club_4447"", ""instagram"": ""instagram.com/club_5921""}"
C-444,312,Stade Malien Bamako,Mali,Malian Premiere Division,Stade 26 Mars,'4-3-3',High-Energy Pressing,2418249000.0,967299600.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_29"", ""fee"": 3074748.0, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_906"", ""fee"": 3110283.35, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_797"", ""fee"": 4081414.87, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_892"", ""fee"": 4805284.75, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_279"", ""fee"": 4131547.59, ""type"": ""Out""}], ""total_spend"": 2406994.76, ""total_income"": 3068814.96}",851766.536720879,4 years,True,Experienced players,Under-23 talents,9.88,"{""kit_sponsor"": ""Mizuno"", ""main_sponsor"": ""Ooredoo"", ""value"": ""624535 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_9848"", ""twitter"": ""twitter.com/club_6640"", ""instagram"": ""instagram.com/club_3223""}"
C-445,2546,Stade Malien Sikasso,Mali,Malian Premiere Division,Stade 26 Mars,'3-4-3',Total Football,678439000.0,271375600.0,"{""last_5_transfers"": [{""year"": 2023, ""player"": ""Player_84"", ""fee"": 3400802.0, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_435"", ""fee"": 3911522.87, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_786"", ""fee"": 1888713.54, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_161"", ""fee"": 3238399.97, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_898"", ""fee"": 1165581.07, ""type"": ""Out""}], ""total_spend"": 8173472.35, ""total_income"": 7059294.41}",928850.3439506683,3 years,False,Local talent,Local academy,1.8,"{""kit_sponsor"": ""Kappa"", ""main_sponsor"": ""Carrefour"", ""value"": ""493691 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_8244"", ""twitter"": ""twitter.com/club_6079"", ""instagram"": ""instagram.com/club_4462""}"
C-446,876,Stade Renard de Melong,Cameroon,Elite Two,Olembe Stadium,'5-3-2',High-Energy Pressing,487026000.0,194810400.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_780"", ""fee"": 3213470.07, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_185"", ""fee"": 1314043.29, ""type"": ""Out""}, {""year"": 2024, ""player"": ""Player_812"", ""fee"": 3795340.77, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_694"", ""fee"": 1783969.05, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_984"", ""fee"": 4505253.31, ""type"": ""In""}], ""total_spend"": 4064553.2, ""total_income"": 4193816.03}",353366.3177111858,4 years,True,International players,Young talents,2.64,"{""kit_sponsor"": ""Joma"", ""main_sponsor"": ""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"", ""value"": ""644502 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_8298"", ""twitter"": ""twitter.com/club_7779"", ""instagram"": ""instagram.com/club_2834""}"
C-447,1172,Stade Tunisien,Tunisia,Tunisian Ligue Professionnelle 1,Stade Olympique de Rades,'5-4-1',North African Technical,7446000.0,2978400.0,"{""last_5_transfers"": [{""year"": 2024, ""player"": ""Player_365"", ""fee"": 2338766.86, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_338"", ""fee"": 473741.45, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_443"", ""fee"": 4760281.82, ""type"": ""Out""}, {""year"": 2019, ""player"": ""Player_931"", ""fee"": 828495.0, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_987"", ""fee"": 647955.54, ""type"": ""Out""}], ""total_spend"": 1551932.12, ""total_income"": 4891428.31}",500699.85237663385,2 years,False,Proven professionals,Under-23 talents,5.83,"{""kit_sponsor"": ""Nike"", ""main_sponsor"": ""Turkish Airlines"", ""value"": ""361152 TND"", ""duration"": ""2 years""}","{""facebook"": ""facebook.com/club_6962"", ""twitter"": ""twitter.com/club_9900"", ""instagram"": ""instagram.com/club_2325""}"
C-448,1307,Stella Club,Ivory Coast,Ligue 1,Stade Olympique Alassane Ouattara,'4-4-2',High-Energy Pressing,2266873000.0,906749200.0,"{""last_5_transfers"": [{""year"": 2021, ""player"": ""Player_3"", ""fee"": 3012084.9, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_920"", ""fee"": 4737718.31, ""type"": ""In""}, {""year"": 2019, ""player"": ""Player_51"", ""fee"": 2778637.17, ""type"": ""Out""}, {""year"": 2023, ""player"": ""Player_922"", ""fee"": 4502553.07, ""type"": ""In""}, {""year"": 2021, ""player"": ""Player_900"", ""fee"": 2994550.84, ""type"": ""Out""}], ""total_spend"": 1506343.93, ""total_income"": 5981525.45}",150721.85069904107,2 years,False,Proven professionals,African talents,1.39,"{""kit_sponsor"": ""Le Coq Sportif"", ""main_sponsor"": ""Magasin G\u00e9n\u00e9ral"", ""value"": ""896676 TND"", ""duration"": ""5 years""}","{""facebook"": ""facebook.com/club_4745"", ""twitter"": ""twitter.com/club_8591"", ""instagram"": ""instagram.com/club_7989""}"
C-449,898,Stellenbosch FC,South Africa,National First Division,FNB Stadium,'4-4-1-1',Technical Dribbling,21465000.0,8586000.0,"{""last_5_transfers"": [{""year"": 2019, ""player"": ""Player_873"", ""fee"": 4094442.59, ""type"": ""In""}, {""year"": 2023, ""player"": ""Player_123"", ""fee"": 1856155.63, ""type"": ""In""}, {""year"": 2024, ""player"": ""Player_974"", ""fee"": 4758010.47, ""type"": ""In""}, {""year"": 2020, ""player"": ""Player_325"", ""fee"": 3707347.11, ""type"": ""Out""}, {""year"": 2020, ""player"": ""Player_932"", ""fee"": 4636368.33, ""type"": ""In""}], ""total_spend"": 6882816.31, ""total_income"": 5256193.12}",137632.33068499473,2 years,True,International players,Under-23 talents,6.66,"{""kit_sponsor"": ""Umbro"", ""main_sponsor"": ""LG Electronics"", ""value"": ""469591 TND"", ""duration"": ""3 years""}","{""facebook"": ""facebook.com/club_4464"", ""twitter"": ""twitter.com/club_3117"", ""instagram"": ""instagram.com/club_5465""}"
